5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,Organization Type ,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
30054,3054,Centre Area Transportation Authority,DR,TX,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335,"State College, PA",29,"87,454",92,"104,135",2021,6,2021,,,,,,,  
30054,3054,Centre Area Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335,"State College, PA",29,"87,454",92,"104,135",2021,6,2021,"2,341,147","666,332",3.51," $2,130,308 "," $13,337,275 ", $20.02 , $3.20 
30054,3054,Centre Area Transportation Authority,VP,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335,"State College, PA",29,"87,454",92,"104,135",2021,6,2021,"2,049,994","50,318",40.74," $134,574 "," $262,024 ", $5.21 , $2.67 
30055,3055,City of Sharon,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",SHARON,PA,97,"Youngstown, OH-PA",241,"387,550",173,"96,432",2021,6,2021,,,,,,,  
30055,3055,City of Sharon,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",SHARON,PA,97,"Youngstown, OH-PA",241,"387,550",173,"96,432",2021,6,2021,,,,,,,  
30057,3057,Pennsylvania Department of Transportation,CR,PT,Active,Full Reporter,State Government Unit or Department of Transportation,HARRISBURG,PA,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","2,092","3,371,466",2021,6,2021,"13,280,959","150,689",88.13," $5,823,508 "," $22,886,772 ", $151.88 , $38.65 
30058,3058,City of Fairfax,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRFAX,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",6,"22,565",2021,6,2021,"1,108,127","326,881",3.39," $750,000 "," $4,184,280 ", $12.80 , $2.29 
30061,3061,Mid Mon Valley Transit Authority,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,CHARLEROI,PA,417,"Monessen-California, PA",45,"66,086",44,"79,666",2021,6,2021,,,,,,,  
30061,3061,Mid Mon Valley Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,CHARLEROI,PA,417,"Monessen-California, PA",45,"66,086",44,"79,666",2021,6,2021,"2,313,392","151,301",15.29," $278,072 "," $4,542,445 ", $30.02 , $1.84 
30067,3067,Access Transportation Systems,DR,PT,Inactive,Full Reporter,Private transportation broker reporting on behalf of a public agency or authority,Pittsburgh,PA,22,"Pittsburgh, PA",852,"1,753,136",760,"1,450,085",2007,6,2007,"12,232,502","1,708,450",7.16," $8,710,689 "," $33,074,017 ", $19.36 , $5.10 
30068,3068,"Fairfax County, VA",MB,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRFAX,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",407,"1,150,856",2021,6,2021,,,,,,,  
30068,3068,"Fairfax County, VA",MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRFAX,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",407,"1,150,856",2021,6,2021,"19,617,629","4,566,013",4.30," $3,292,592 "," $96,527,709 ", $21.14 , $0.72 
30069,3069,City of Danville Mass Transit System,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,VA,0,Non-UZA,,0,25,"48,411",2013,6,2013,,,,,,,  
30069,3069,City of Danville Mass Transit System,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,VA,0,Non-UZA,,0,25,"48,411",2013,6,2013,,,,,,,  
30070,3070,Potomac and Rappahannock Transportation Commission,CB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",361,"454,096",2021,6,2021,"7,659,551","307,489",24.91," $1,976,441 "," $20,013,928 ", $65.09 , $6.43 
30070,3070,Potomac and Rappahannock Transportation Commission,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",361,"454,096",2021,6,2021,"3,334","1,248",2.67, $43 ," $471,493 ", $377.80 , $0.03 
30070,3070,Potomac and Rappahannock Transportation Commission,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",361,"454,096",2021,6,2021,"3,845,139","414,287",9.28," $1,209 "," $16,069,716 ", $38.79 , $0.00 
30070,3070,Potomac and Rappahannock Transportation Commission,VP,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",361,"454,096",2021,6,2021,"20,107,472","427,643",47.02," $5,684,059 "," $4,299,898 ", $10.05 , $13.29 
30071,3071,City of Alexandria,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ALEXANDRIA,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",16,"159,200",2021,6,2021,"132,492","20,058",6.61," $47,076 "," $1,108,114 ", $55.25 , $2.35 
30071,3071,City of Alexandria,DR,TX,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ALEXANDRIA,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",16,"159,200",2021,6,2021,,,,,,,  
30071,3071,City of Alexandria,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ALEXANDRIA,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",16,"159,200",2021,6,2021,"2,876,463","1,521,938",1.89," $1,031,578 "," $25,708,814 ", $16.89 , $0.68 
30071,3071,City of Alexandria,MB,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ALEXANDRIA,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",16,"159,200",2021,6,2021,,,,,,,  
30072,3072,"Frederick County, Maryland",DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FREDERICK,MD,230,"Frederick, MD",73,"141,576",18,"70,036",2021,6,2021,"146,068","24,556",5.95, $240 ," $1,163,594 ", $47.39 , $0.01 
30072,3072,"Frederick County, Maryland",MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FREDERICK,MD,230,"Frederick, MD",73,"141,576",18,"70,036",2021,6,2021,"2,074,955","388,714",5.34," $13,027 "," $5,701,214 ", $14.67 , $0.03 
30073,3073,Virginia Railway Express,CR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Alexandria,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",730,"2,415,555",2021,6,2021,,,,,,,  
30073,3073,Virginia Railway Express,CR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Alexandria,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",730,"2,415,555",2021,6,2021,"10,750,630","341,627",31.47," $7,251,796 "," $79,113,113 ", $231.58 , $21.23 
30074,3074,Harford County Maryland,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BEL AIR,MD,169,"Aberdeen-Bel Air South-Bel Air North, MD",131,"213,751",133,"258,088",2021,6,2021,,,,,,,  
30074,3074,Harford County Maryland,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BEL AIR,MD,169,"Aberdeen-Bel Air South-Bel Air North, MD",131,"213,751",133,"258,088",2021,6,2021,,,,,,,  
30075,3075,Delaware Transit Corporation,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DOVER,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","973,764",2020,6,2020,"8,143,897","672,473",12.11," $3,448,055 "," $50,180,655 ", $74.62 , $5.13 
30075,3075,Delaware Transit Corporation,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DOVER,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","973,764",2020,6,2020,"1,222,077","96,449",12.67," $87,661 "," $5,345,594 ", $55.42 , $0.91 
30075,3075,Delaware Transit Corporation,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DOVER,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","973,764",2020,6,2020,"28,400,008","5,596,057",5.08," $5,426,096 "," $59,685,271 ", $10.67 , $0.97 
30075,3075,Delaware Transit Corporation,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DOVER,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","973,764",2020,6,2020,"3,147,446","411,365",7.65," $567,397 "," $9,220,813 ", $22.42 , $1.38 
30076,3076,Williamsburg Area Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,371,"Williamsburg, VA",56,"75,689",144,"153,600",2021,6,2021,"88,634","14,501",6.11, $-   ," $738,355 ", $50.92 , $-   
30076,3076,Williamsburg Area Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,371,"Williamsburg, VA",56,"75,689",144,"153,600",2021,6,2021,"3,292,987","595,790",5.53," $128,553 "," $4,450,743 ", $7.47 , $0.22 
30076,3076,Williamsburg Area Transit Authority,MB,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,371,"Williamsburg, VA",56,"75,689",144,"153,600",2021,6,2021,,,,,,,  
30077,3077,Borough of Pottstown,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",POTTSTOWN,PA,287,"Pottstown, PA",79,"107,682",34,"54,000",2021,6,2021,"13,364","3,562",3.75," $16,087 "," $257,752 ", $72.36 , $4.52 
30077,3077,Borough of Pottstown,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",POTTSTOWN,PA,287,"Pottstown, PA",79,"107,682",34,"54,000",2021,6,2021,"234,052","130,551",1.79," $103,388 "," $2,027,097 ", $15.53 , $0.79 
30078,3078,Southwestern Pennsylvania Commission,VP,PT,Active,Full Reporter,"MPO, COG or Other Planning Agency",PITTSBURGH,PA,27,"Pittsburgh, PA",905,"1,733,853",833,"1,614,197",2021,6,2021,"278,038","7,727",35.98," $98,095 "," $395,529 ", $51.19 , $12.70 
30079,3079,City of Fredericksburg,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",FREDERICKSBURG,VA,231,"Fredericksburg, VA",78,"141,238",242,"113,716",2021,6,2021,,,,,,,  
30080,3080,"Arlington County, Virginia",DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",26,"234,200",2021,6,2021,"167,695","19,599",8.56," $77,902 "," $1,625,244 ", $82.92 , $3.97 
30080,3080,"Arlington County, Virginia",DR,TX,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",26,"234,200",2021,6,2021,"49,735","12,170",4.09," $51,434 "," $254,399 ", $20.90 , $4.23 
30080,3080,"Arlington County, Virginia",MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",26,"234,200",2021,6,2021,"2,922,822","1,391,820",2.10," $1,147,375 "," $21,457,360 ", $15.42 , $0.82 
30081,3081,Loudoun County,CB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LEESBURG,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",520,"373,694",2021,6,2021,"1,776,225","60,088",29.56," $121,207 "," $10,628,177 ", $176.88 , $2.02 
30081,3081,Loudoun County,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LEESBURG,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",520,"373,694",2021,6,2021,"36,278","8,344",4.35," $2,855 "," $699,381 ", $83.82 , $0.34 
30081,3081,Loudoun County,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LEESBURG,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",520,"373,694",2021,6,2021,"1,435,286","265,529",5.41," $33,828 "," $5,026,244 ", $18.93 , $0.13 
30083,3083,Transportation District Commission of Hampton Roads,DR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,,,,,,,  
30083,3083,Transportation District Commission of Hampton Roads,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,"3,035,487","312,776",9.71," $595,583 "," $8,581,017 ", $27.44 , $1.90 
30083,3083,Transportation District Commission of Hampton Roads,DR,TN,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,700,79,8.86, $111 ," $1,557 ", $19.71 , $1.41 
30083,3083,Transportation District Commission of Hampton Roads,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,"235,196","23,377",10.06," $47,800 "," $692,998 ", $29.64 , $2.04 
30083,3083,Transportation District Commission of Hampton Roads,FB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,"149,438","208,338",0.72," $177,845 "," $2,283,044 ", $10.96 , $0.85 
30083,3083,Transportation District Commission of Hampton Roads,LR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,"3,369,249","1,044,002",3.23," $1,124,608 "," $11,410,001 ", $10.93 , $1.08 
30083,3083,Transportation District Commission of Hampton Roads,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,"41,459,193","8,587,688",4.83," $9,744,728 "," $73,930,751 ", $8.61 , $1.13 
30083,3083,Transportation District Commission of Hampton Roads,VP,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,,,,,,,  
30083,3083,Transportation District Commission of Hampton Roads,VP,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34,"Virginia Beach, VA",515,"1,439,666",738,"1,163,052",2020,6,2020,"3,179,948","97,113",32.74," $512,146 "," $709,355 ", $7.30 , $5.27 
30084,3084,University of Pittsburgh,VP,DO,Inactive,Full Reporter,Other(Describe),Pittsburgh,PA,22,"Pittsburgh, PA",852,"1,753,136",778,"1,753,136",2003,6,2003,"1,570,936","69,148",22.72," $141,355 "," $71,345 ", $1.03 , $2.04 
30085,3085,"Prince George's County, Maryland",DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LARGO,MD,8,"Washington, DC-VA-MD","1,322","4,586,770",487,"908,308",2020,6,2020,"510,192","63,745",8.00, $-   ," $3,807,385 ", $59.73 , $-   
30085,3085,"Prince George's County, Maryland",MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LARGO,MD,8,"Washington, DC-VA-MD","1,322","4,586,770",487,"908,308",2020,6,2020,"14,452,245","2,039,483",7.09," $695,005 "," $29,252,063 ", $14.34 , $0.34 
30087,3087,County of Fayette,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2021,6,2021,"906,694","81,260",11.16," $768,546 "," $2,258,520 ", $27.79 , $9.46 
30087,3087,County of Fayette,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2021,6,2021,,,,,,,  
30087,3087,County of Fayette,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2021,6,2021,"591,478","57,971",10.20," $99,358 "," $1,659,230 ", $28.62 , $1.71 
30087,3087,County of Fayette,MB,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2021,6,2021,,,,,,,  
30088,3088,"County Commissioners of Charles County, MD",DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA PLATA,MD,283,"Waldorf, MD",68,"109,919",458,"163,257",2021,6,2021,"378,728","35,789",10.58," $18,825 "," $712,180 ", $19.90 , $0.53 
30088,3088,"County Commissioners of Charles County, MD",MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA PLATA,MD,283,"Waldorf, MD",68,"109,919",458,"163,257",2021,6,2021,"2,828,029","403,895",7.00," $200,452 "," $6,315,299 ", $15.64 , $0.50 
30089,3089,Monongalia County Urban Mass Transit Authority,DR,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Morgantown,WV,393,"Morgantown, WV",37,"70,350",293,"91,576",2021,6,2021,,,,,,,  
30089,3089,Monongalia County Urban Mass Transit Authority,MB,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Morgantown,WV,393,"Morgantown, WV",37,"70,350",293,"91,576",2021,6,2021,,,,,,,  
30091,3091,Town of Blacksburg,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BLACKSBURG,VA,328,"Blacksburg, VA",51,"88,542",34,"73,554",2021,6,2021,"76,847","23,761",3.23, $-   ," $1,170,011 ", $49.24 , $-   
30091,3091,Town of Blacksburg,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BLACKSBURG,VA,328,"Blacksburg, VA",51,"88,542",34,"73,554",2021,6,2021,"1,344,957","786,997",1.71, $-   ," $8,131,691 ", $10.33 , $-   
30092,3092,"The County Commissioners of Carroll County, Maryland",DR,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",PITTSBURGH,MD,383,"Westminster-Eldersburg, MD",58,"72,714",452,"168,447",2021,6,2021,,,,,,,  
30092,3092,"The County Commissioners of Carroll County, Maryland",MB,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",PITTSBURGH,MD,383,"Westminster-Eldersburg, MD",58,"72,714",452,"168,447",2021,6,2021,,,,,,,  
